GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Digital,de.neemann.digital.analyse.expression.modify,ThreeInputs,54,0,8,0,11,0,6,0,2,0
Digital,de.neemann.digital.core.wiring.bus,DataBus,18,137,2,17,2,27,2,12,0,4
Digital,de.neemann.digital.core.wiring.bus,SingleBusHandler,0,43,0,0,0,10,0,5,0,5
Digital,de.neemann.digital.core.wiring.bus,CommonBusValue,18,103,0,6,3,26,1,13,1,10
Digital,de.neemann.digital.core.wiring.bus,ConnectedBusHandler,12,146,0,10,1,33,1,16,1,11
Digital,de.neemann.digital.core.wiring.bus,AbstractBusHandler,0,173,0,20,0,38,0,15,0,4
Digital,de.neemann.digital.core.wiring.bus,BusModelStateObserver,0,262,1,25,0,57,1,20,0,8
Digital,de.neemann.digital.core.wiring.bus,AbstractBusHandler.State,0,34,0,0,0,1,0,1,0,1
Digital,de.neemann.digital.builder.Gal16v8,CuplExporter.CuplBuilder,0,37,0,0,0,9,0,3,0,3
Digital,de.neemann.digital.builder.Gal16v8,Gal16v8JEDECExporter,14,355,1,21,1,47,1,15,0,5
Digital,de.neemann.digital.builder.Gal16v8,CuplExporter,30,429,5,21,6,80,5,22,1,13
Digital,de.neemann.digital.builder.Gal16v8,BuilderCollectorGAL,5,92,1,5,1,28,1,12,0,10
Digital,de.neemann.digital.builder.Gal16v8,CuplExporter.NotAllowedVariablesVisitor,12,218,1,7,1,16,1,7,0,4
Digital,de.neemann.gui,ErrorMessage.ErrorDialog,147,0,2,0,34,0,4,0,3,0
Digital,de.neemann.gui,ErrorMessage.ErrorDialog.new AbstractAction() {...},11,0,0,0,3,0,2,0,2,0
Digital,de.neemann.gui,InfoDialog.Manifest,143,0,4,0,27,0,8,0,6,0
Digital,de.neemann.gui,Screen.InstanceHolder,0,6,0,0,0,1,0,1,0,1
Digital,de.neemann.gui,Mouse,14,0,2,0,3,0,2,0,1,0
Digital,de.neemann.gui,LineBreaker,13,260,2,31,6,67,4,23,2,8
Digital,de.neemann.gui,ErrorMessage,156,0,18,0,42,0,19,0,10,0
Digital,de.neemann.gui,ToolTipAction,227,0,20,0,61,0,28,0,18,0
Digital,de.neemann.gui,IconCreator,142,42,7,3,20,11,6,5,1,5
Digital,de.neemann.gui,MyFileChooser,26,0,2,0,9,0,4,0,3,0
Digital,de.neemann.gui,Mouse.new Mouse() {...},28,0,8,0,4,0,8,0,4,0
Digital,de.neemann.gui,Mouse.new Mouse() {...},22,0,4,0,4,0,6,0,4,0
Digital,de.neemann.gui,WindowSizeStorage,74,0,4,0,16,0,6,0,4,0
Digital,de.neemann.gui,Screen,261,91,39,5,44,27,29,6,7,6
Digital,de.neemann.gui,WindowSizeStorage.new ComponentAdapter() {...},28,0,0,0,5,0,2,0,2,0
Digital,de.neemann.gui,ClosingWindowListener,142,0,20,0,44,0,16,0,6,0
Digital,de.neemann.gui,Screen.ScaleIcon,66,0,0,0,16,0,4,0,4,0
Digital,de.neemann.gui,InfoDialog.new AbstractAction() {...},25,0,0,0,3,0,2,0,2,0
Digital,de.neemann.gui,InfoDialog.new AbstractAction() {...},11,0,0,0,3,0,2,0,2,0
Digital,de.neemann.gui,ConfirmDialogBuilder,102,0,2,0,25,0,9,0,8,0
Digital,de.neemann.gui,ToolTipAction.new JMenuItem() {...},12,0,0,0,2,0,2,0,2,0
Digital,de.neemann.gui,ToolTipAction.new JButton() {...},12,0,0,0,2,0,2,0,2,0
Digital,de.neemann.gui,ClosingWindowListener.new ClosingWindowListener.GUICloser() {...},27,0,2,0,7,0,5,0,4,0
Digital,de.neemann.gui,InfoDialog,341,0,16,0,73,0,17,0,9,0
Digital,de.neemann.digital.undo,Modifications,31,0,2,0,9,0,5,0,4,0
Digital,de.neemann.digital.undo,ModifyException,0,9,0,0,0,4,0,2,0,2
Digital,de.neemann.digital.undo,UndoManager,39,285,8,26,13,69,9,25,2,15
Digital,de.neemann.digital.undo,Modifications.Builder,11,35,3,3,2,10,3,3,0,3
Digital,de.neemann.digital.draw.shapes,ButtonShape.new InteractorInterface() {...},32,0,0,0,7,0,7,0,7,0
Digital,de.neemann.digital.draw.shapes,DiodeBackwardShape,4,83,1,1,1,15,2,3,1,3
Digital,de.neemann.digital.draw.shapes,InputShape,118,202,16,12,21,30,11,10,1,6
Digital,de.neemann.digital.draw.shapes,ClockShape,54,198,1,3,7,31,2,4,1,3
Digital,de.neemann.digital.draw.shapes,VDDShape,13,62,1,1,2,12,2,3,1,3
Digital,de.neemann.digital.draw.shapes,RAMShape.new Interactor() {...},42,6,4,0,8,1,3,1,1,1
Digital,de.neemann.digital.draw.shapes,GroundShape,13,46,1,1,2,8,2,3,1,3
Digital,de.neemann.digital.draw.shapes,ProbeShape,19,86,3,7,4,19,4,6,1,4
Digital,de.neemann.digital.draw.shapes,SwitchShape,51,167,5,7,4,21,5,5,1,3
Digital,de.neemann.digital.draw.shapes,DataShape.new OrderMerger() {...},0,12,0,0,0,2,0,2,0,2
Digital,de.neemann.digital.draw.shapes,Shape,0,1,0,0,0,1,0,1,0,1
Digital,de.neemann.digital.draw.shapes,DipSwitchShape,35,118,5,3,8,30,6,4,2,4
Digital,de.neemann.digital.draw.shapes,ShapeFactory.CreatorSimple,0,31,0,0,0,8,0,2,0,2
Digital,de.neemann.digital.draw.shapes,RAMShape,0,64,0,2,0,16,0,5,0,4
Digital,de.neemann.digital.draw.shapes,LayoutShape.PinPos,2,41,1,3,0,9,1,3,0,2
Digital,de.neemann.digital.draw.shapes,ButtonLEDShape,49,103,12,4,7,17,10,3,2,3
Digital,de.neemann.digital.draw.shapes,InputShape.InputInteractor,185,6,24,0,37,1,17,1,5,1
Digital,de.neemann.digital.draw.shapes,SevenSegShape,70,271,9,15,6,39,9,13,2,8
Digital,de.neemann.digital.draw.shapes,FuseShape,11,199,1,1,3,23,2,4,1,4
Digital,de.neemann.digital.draw.shapes,RotEncoderShape,5,136,0,0,1,24,1,4,1,4
Digital,de.neemann.digital.draw.shapes,ShapeFactory.ExternCreator.new GenericShape() {...},0,17,0,0,0,2,0,2,0,2
Digital,de.neemann.digital.draw.shapes,SevenSegShape.PersistenceOfVision,34,0,6,0,10,0,6,0,3,0
Digital,de.neemann.digital.draw.shapes,RelayShape,28,249,4,10,6,41,5,7,1,4
Digital,de.neemann.digital.draw.shapes,OutputShape,73,167,7,7,12,33,6,10,0,9
Digital,de.neemann.digital.draw.shapes,DiodeForewardShape,4,83,1,1,1,15,2,3,1,3
Digital,de.neemann.digital.draw.shapes,DataShape,4,170,1,7,1,27,2,9,1,6
Digital,de.neemann.digital.draw.shapes,SplitterShape,2,239,0,10,1,27,1,8,1,3
Digital,de.neemann.digital.draw.shapes,AsyncClockShape,2,67,1,1,1,16,2,4,1,4
Digital,de.neemann.digital.draw.shapes,DiodeShape,84,0,2,0,15,0,5,0,4,0
Digital,de.neemann.digital.draw.shapes,DILShape.ShapePinMap,32,190,9,19,7,41,8,14,0,8
Digital,de.neemann.digital.draw.shapes,PullDownShape,2,70,0,0,1,12,1,3,1,3
Digital,de.neemann.digital.draw.shapes,ConstShape,2,57,0,0,1,10,1,3,1,3
Digital,de.neemann.digital.draw.shapes,RGBLEDShape,55,168,5,3,11,23,6,4,3,3
Digital,de.neemann.digital.draw.shapes,SevenSegShape.PersistenceHandler,56,0,6,0,11,0,7,0,4,0
Digital,de.neemann.digital.draw.shapes,NotConnectedShape,2,57,0,0,1,8,1,3,1,3
Digital,de.neemann.digital.draw.shapes,ScopeShape,2,99,0,0,1,24,1,4,1,4
Digital,de.neemann.digital.draw.shapes,SevenSegHexShape,53,123,8,4,11,13,6,6,1,5
Digital,de.neemann.digital.draw.shapes,ButtonShape,34,122,2,2,7,24,3,3,1,3
Digital,de.neemann.digital.draw.shapes,ClockShape.new Interactor() {...},28,0,2,0,5,0,4,0,3,0
Digital,de.neemann.digital.draw.shapes,LayoutShape,73,434,9,29,11,60,10,16,1,4
Digital,de.neemann.digital.draw.shapes,ResetShape,2,117,1,1,1,20,2,3,1,3
Digital,de.neemann.digital.draw.shapes,SwitchShape.new Interactor() {...},33,0,4,0,5,0,5,0,3,0
Digital,de.neemann.digital.draw.shapes,LEDShape,27,128,8,4,6,21,7,4,1,4
Digital,de.neemann.digital.draw.shapes,FETShapeP,0,86,0,0,0,13,0,3,0,3
Digital,de.neemann.digital.draw.shapes,PinControlShape,2,144,0,2,1,20,1,4,1,3
Digital,de.neemann.digital.draw.shapes,DemuxerShape,2,215,0,16,1,26,1,11,1,3
Digital,de.neemann.digital.draw.shapes,TestCaseShape,6,82,2,2,2,20,2,5,0,5
Digital,de.neemann.digital.draw.shapes,GenericCodeShape,7,123,2,11,3,28,3,10,1,4
Digital,de.neemann.digital.draw.shapes,DILShape,17,317,2,4,2,42,3,5,1,4
Digital,de.neemann.digital.draw.shapes,TunnelShape,26,79,4,2,6,17,4,5,1,5
Digital,de.neemann.digital.draw.shapes,RelayDTShape,49,306,6,10,7,38,7,6,2,3
Digital,de.neemann.digital.draw.shapes,RectShape,144,146,40,8,7,29,25,4,2,3
Digital,de.neemann.digital.draw.shapes,ShapeFactory.ExternCreator,0,24,0,0,0,5,0,2,0,2
Digital,de.neemann.digital.draw.shapes,TransGateShape,20,162,2,2,4,30,3,5,1,5
Digital,de.neemann.digital.draw.shapes,FETShape,77,107,6,4,15,26,8,6,3,6
Digital,de.neemann.digital.draw.shapes,LayoutShape.PinList,59,150,6,8,8,34,5,10,0,8
Digital,de.neemann.digital.draw.shapes,DipSwitchShape.new Interactor() {...},24,0,0,0,4,0,3,0,3,0
Digital,de.neemann.digital.draw.shapes,FETShapeN,0,86,0,0,0,13,0,3,0,3
Digital,de.neemann.digital.draw.shapes,SevenSegShape.CommonConnection,0,50,0,12,0,8,0,8,0,2
Digital,de.neemann.digital.draw.shapes,BreakShape,4,106,1,1,2,18,2,4,1,4
Digital,de.neemann.digital.draw.shapes,ShapeFactory,14,991,2,22,1,147,2,34,0,23
Digital,de.neemann.digital.draw.shapes,GenericShape,39,621,14,74,8,98,12,48,1,15
Digital,de.neemann.digital.draw.shapes,MuxerShape,2,189,0,8,1,23,1,7,1,3
Digital,de.neemann.digital.draw.shapes,Interactor,3,3,0,0,3,1,3,1,3,1
Digital,de.neemann.digital.draw.shapes,SevenShape,38,125,2,4,6,25,2,6,0,5
Digital,de.neemann.digital.draw.shapes,TextShape,22,93,4,6,5,20,4,5,1,3
Digital,de.neemann.digital.draw.shapes,SwitchDTShape,53,233,5,9,4,27,5,6,1,3
Digital,de.neemann.digital.draw.shapes,PullUpShape,2,73,0,0,1,15,1,3,1,3
Digital,de.neemann.digital.draw.shapes,RotEncoderShape.new InteractorInterface() {...},124,0,14,0,25,0,13,0,6,0
Digital,de.neemann.digital.draw.shapes,BusSplitterShape,2,258,0,6,1,29,1,6,1,3
Digital,de.neemann.digital.draw.shapes,StepperMotorShape,40,299,5,5,8,38,6,5,2,4
Digital,de.neemann.digital.draw.shapes,SwitchDTShape.new Interactor() {...},33,0,4,0,5,0,5,0,3,0
Digital,de.neemann.digital.draw.shapes,LightBulbShape,64,111,14,2,9,17,9,5,1,5
Digital,de.neemann.digital.draw.shapes,ObservableValueReader,0,1,0,0,0,1,0,1,0,1
Digital,de.neemann.digital.draw.shapes,CustomCircuitShapeType,0,54,0,0,0,6,0,1,0,1
Digital,de.neemann.digital.draw.shapes,DriverShape,2,174,0,10,1,26,1,9,1,4
Digital,de.neemann.digital.draw.shapes,MissingShape,66,24,8,0,15,6,6,2,2,2
Digital,de.neemann.digital.draw.shapes,GenericInitCodeShape,8,75,2,2,3,18,3,3,1,3
Digital,de.neemann.digital.draw.shapes,DelayShape,2,92,0,0,1,15,1,3,1,3
Digital,de.neemann.digital.draw.shapes,PolarityAwareLEDShape,122,236,21,5,17,34,14,4,1,4
Digital,de.neemann.digital.draw.shapes,BitSelShape,4,94,1,3,1,17,2,4,1,3
Digital,de.neemann.digital.draw.shapes,SixteenShape,37,221,6,6,6,43,6,6,1,5
Digital,de.neemann.digital.draw.shapes,FGFETShapeN,14,119,1,1,1,18,1,4,0,4
Digital,de.neemann.digital.draw.shapes,FGFETShapeP,14,112,1,1,1,17,1,3,0,3
Digital,de.neemann.digital.draw.graphics.linemerger,GraphicLineCollector.PolygonSet,4,161,1,21,1,35,2,14,1,4
Digital,de.neemann.digital.draw.graphics.linemerger,GraphicLineCollector,0,53,0,4,0,15,0,8,0,6
Digital,de.neemann.digital.draw.graphics.linemerger,GraphicSkipLines,0,43,0,0,0,15,0,8,0,8
Digital,de.neemann.digital.builder,BuilderCollector,0,104,0,4,0,24,0,10,0,8
Digital,de.neemann.digital.builder,PinMapException,0,8,0,0,0,4,0,2,0,2
Digital,de.neemann.digital.builder,PinMap,64,551,15,65,10,99,14,44,0,18
Digital,de.neemann.digital.builder,BuilderException,9,0,0,0,4,0,2,0,2,0
Digital,de.neemann.digital.builder,CleanNameBuilder,2,130,2,10,1,29,2,13,0,9
Digital,de.neemann.digital.builder,ExpressionToFileExporter,73,0,2,0,17,0,7,0,6,0
Digital,de.neemann.digital.builder,CleanNameBuilder.new PinMap() {...},0,14,0,0,0,2,0,2,0,2
Digital,de.neemann.digital.builder,PinMap.Pin,0,9,0,0,0,4,0,1,0,1
Digital,de.neemann.digital.builder,CleanNameBuilder.SimpleFilter,0,44,1,15,0,6,1,8,0,1
Digital,de.neemann.digital.cli,StatsExport,25,61,1,1,3,11,1,2,0,2
Digital,de.neemann.digital.cli,CommandLineTester,34,148,3,11,7,37,3,10,0,6
Digital,de.neemann.digital.cli,CircuitLoader,8,60,0,0,2,14,1,7,1,7
Digital,de.neemann.digital.cli,CommandLineTester.TestCommand,10,112,0,4,2,18,0,5,0,3
Digital,de.neemann.digital.cli,SVGExport,66,64,2,2,9,8,3,2,2,1
Digital,de.neemann.digital.cli,CSVWriter,8,106,6,16,0,26,6,9,0,4
Digital,de.neemann.digital.cli,Main,21,22,2,0,9,5,2,1,1,1
Digital,de.neemann.digital.fsm.gui,FSMFrame.ExportAction,113,0,4,0,24,0,5,0,3,0
Digital,de.neemann.digital.fsm.gui,FSMComponent.new ComponentAdapter() {...},14,0,2,0,4,0,3,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMComponent.new ToolTipAction() {...},42,0,4,0,9,0,4,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new AbstractAction() {...},37,0,4,0,7,0,4,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new ToolTipAction() {...},27,0,2,0,5,0,3,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new ToolTipAction() {...},34,0,4,0,6,0,4,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new WindowAdapter() {...},16,0,0,0,4,0,2,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new AbstractAction() {...},41,0,4,0,11,0,5,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new ToolTipAction() {...},13,0,0,0,3,0,2,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new ToolTipAction() {...},14,0,0,0,3,0,2,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new ToolTipAction() {...},33,0,0,0,5,0,3,0,3,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new ToolTipAction() {...},27,0,2,0,5,0,3,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMComponent.new MouseAdapter() {...},321,0,34,0,56,0,23,0,6,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.StateListener,45,0,4,0,9,0,6,0,4,0
Digital,de.neemann.digital.fsm.gui,OptimizerDialog.SwingListener,31,0,0,0,8,0,5,0,5,0
Digital,de.neemann.digital.fsm.gui,OptimizerDialog.new ToolTipAction() {...},15,0,0,0,4,0,2,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame,1009,0,34,0,199,0,42,0,25,0
Digital,de.neemann.digital.fsm.gui,OptimizerDialog,130,0,0,0,20,0,2,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new ToolTipAction() {...},14,0,0,0,3,0,2,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new ToolTipAction() {...},30,0,2,0,5,0,3,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new ToolTipAction() {...},44,0,0,0,6,0,2,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new ToolTipAction() {...},25,0,0,0,6,0,2,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMFrame.new ToolTipAction() {...},32,0,0,0,6,0,2,0,2,0
Digital,de.neemann.digital.fsm.gui,FSMComponent,767,0,24,0,143,0,25,0,13,0
Digital,de.neemann.digital.hdl.hgs,Value.HGSArrayList,0,28,0,0,0,9,0,5,0,5
Digital,de.neemann.digital.hdl.hgs,Context.FunctionPrintln,24,4,2,0,4,2,2,1,1,1
Digital,de.neemann.digital.hdl.hgs,Statements,0,44,0,4,0,11,0,6,0,4
Digital,de.neemann.digital.hdl.hgs,Context.FunctionInt,0,10,0,0,0,3,0,2,0,2
Digital,de.neemann.digital.hdl.hgs,Value.HGSMapMap,0,18,0,0,0,6,0,3,0,3
Digital,de.neemann.digital.hdl.hgs,Context.FunctionIdentifier,0,67,1,17,0,13,1,10,0,2
Digital,de.neemann.digital.hdl.hgs,Context.FunctionAbs,0,24,0,2,0,5,0,3,0,2
Digital,de.neemann.digital.hdl.hgs,ParserException,0,4,0,0,0,2,0,1,0,1
Digital,de.neemann.digital.hdl.hgs,Context.FunctionIsPresent,0,18,0,0,0,6,0,2,0,2
Digital,de.neemann.digital.hdl.hgs,Context.FunctionLoadFile,38,4,0,0,5,2,1,1,1,1
Digital,de.neemann.digital.hdl.hgs,Context.FunctionPrintf,0,12,0,0,0,4,0,2,0,2
Digital,de.neemann.digital.hdl.hgs,Parser.StructLiteral,0,44,0,2,0,9,0,4,0,3
Digital,de.neemann.digital.hdl.hgs,Context.FunctionBitsNeeded,0,11,0,0,0,3,0,2,0,2
Digital,de.neemann.digital.hdl.hgs,Parser,117,1111,15,114,22,242,18,117,3,54
Digital,de.neemann.digital.hdl.hgs,Tokenizer,65,638,17,125,17,186,16,91,1,20
Digital,de.neemann.digital.hdl.hgs,Context.FunctionFormat,0,8,0,0,0,3,0,2,0,2
Digital,de.neemann.digital.hdl.hgs,Context.FunctionRound,6,17,1,1,1,4,1,2,0,2
Digital,de.neemann.digital.hdl.hgs,Context.FunctionPanic,11,54,2,6,2,11,2,4,0,2
Digital,de.neemann.digital.hdl.hgs,HGSArray,10,0,0,0,2,0,2,0,2,0
Digital,de.neemann.digital.hdl.hgs,Context.FunctionLog,18,20,1,1,1,6,1,2,0,2
Digital,de.neemann.digital.hdl.hgs,Context.FunctionCeil,6,18,1,1,1,4,1,2,0,2
Digital,de.neemann.digital.hdl.hgs,Context.FunctionFloat,0,10,0,0,0,3,0,2,0,2
Digital,de.neemann.digital.hdl.hgs,Value,226,496,38,108,15,83,33,61,0,21
Digital,de.neemann.digital.hdl.hgs,Parser.ExpressionWithLine,0,21,0,0,0,8,0,2,0,2
Digital,de.neemann.digital.hdl.hgs,HGSMap,5,0,0,0,1,0,1,0,1,0
Digital,de.neemann.digital.hdl.hgs,Context,78,612,14,44,13,115,15,40,2,24
Digital,de.neemann.digital.hdl.hgs,Context.FunctionSplitString,24,4,2,0,5,2,2,1,1,1
Digital,de.neemann.digital.hdl.hgs,HGSEvalException,8,27,2,2,3,7,3,3,1,3
Digital,de.neemann.digital.hdl.hgs,Context.FunctionOutput,0,7,0,0,0,3,0,2,0,2
Digital,de.neemann.digital.hdl.hgs,Context.FunctionMax,0,71,1,13,0,16,1,8,0,2
Digital,de.neemann.digital.hdl.hgs,Context.FunctionRandom,0,23,0,0,0,5,0,2,0,2
Digital,de.neemann.digital.hdl.hgs,Parser.StatementWithLine,0,22,0,0,0,10,0,2,0,2
Digital,de.neemann.digital.hdl.hgs,Context.FunctionLoadHex,37,53,3,3,4,11,3,2,0,2
Digital,de.neemann.digital.hdl.hgs,Context.FunctionFloor,6,18,1,1,1,4,1,2,0,2
Digital,de.neemann.digital.hdl.hgs,Context.FunctionPrint,0,24,0,2,0,5,0,3,0,2
Digital,de.neemann.digital.hdl.hgs,Tokenizer.Token,0,572,0,2,0,29,0,12,0,11
Digital,de.neemann.digital.hdl.hgs,Context.FunctionMin,0,71,0,14,0,16,0,9,0,2
Digital,de.neemann.digital.gui.components.data,ScopeTrigger.Trigger,0,34,0,0,0,4,0,1,0,1
Digital,de.neemann.digital.gui.components.data,GraphComponent.new MouseAdapter() {...},43,0,0,0,11,0,3,0,3,0
Digital,de.neemann.digital.gui.components.data,GraphComponent.new ComponentAdapter() {...},21,0,0,0,4,0,2,0,2,0
Digital,de.neemann.digital.gui.components.data,ScopeTrigger.ScopeModelStateObserver.new WindowAdapter() {...},16,0,0,0,3,0,2,0,2,0
Digital,de.neemann.digital.gui.components.data,ValueTableObserver,5,128,4,12,1,21,4,10,0,6
Digital,de.neemann.digital.gui.components.data,GraphComponent,131,0,6,0,36,0,14,0,11,0
Digital,de.neemann.digital.gui.components.data,ScopeTrigger.ScopeModelStateObserver,145,6,14,0,20,1,9,1,2,1
Digital,de.neemann.digital.gui.components.data,DummyElement,1,63,0,0,1,23,1,4,1,4
Digital,de.neemann.digital.gui.components.data,GraphDialog.ExportAction,91,0,2,0,20,0,4,0,3,0
Digital,de.neemann.digital.gui.components.data,ScopeTrigger.new OrderMerger() {...},12,0,0,0,2,0,2,0,2,0
Digital,de.neemann.digital.gui.components.data,GraphDialog.new ToolTipAction() {...},24,0,0,0,6,0,2,0,2,0
Digital,de.neemann.digital.gui.components.data,GraphDialog.new ToolTipAction() {...},13,0,0,0,3,0,2,0,2,0
Digital,de.neemann.digital.gui.components.data,GraphDialog.new WindowAdapter() {...},21,0,0,0,5,0,3,0,3,0
Digital,de.neemann.digital.gui.components.data,GraphDialog.new OrderMerger() {...},9,0,0,0,2,0,2,0,2,0
Digital,de.neemann.digital.gui.components.data,GraphDialog.new ToolTipAction() {...},46,0,0,0,6,0,3,0,3,0
Digital,de.neemann.digital.gui.components.data,GraphDialog.new ToolTipAction() {...},31,0,0,0,6,0,2,0,2,0
Digital,de.neemann.digital.gui.components.data,GraphDialog.new ToolTipAction() {...},19,0,0,0,3,0,2,0,2,0
Digital,de.neemann.digital.gui.components.data,GraphDialog.new ToolTipAction() {...},19,0,0,0,3,0,2,0,2,0
Digital,de.neemann.digital.gui.components.data,GraphDialog,397,0,10,0,81,0,15,0,10,0
Digital,de.neemann.digital.gui.components.data,ScopeTrigger,115,72,15,0,21,17,12,5,4,5
Digital,de.neemann.digital.draw.graphics.text.formatter,GraphicsFormatter,79,183,5,16,10,33,7,10,2,4
Digital,de.neemann.digital.draw.graphics.text.formatter,PlainTextFormatter,6,151,3,21,2,28,4,10,1,1
Digital,de.neemann.digital.draw.graphics.text.formatter,GraphicsFormatter.OverlineFragment,25,130,3,3,2,19,3,2,0,2
Digital,de.neemann.digital.draw.graphics.text.formatter,SVGFormatter,30,148,6,22,5,31,6,13,0,3
Digital,de.neemann.digital.draw.graphics.text.formatter,GraphicsFormatter.IndexFragment,80,113,12,8,11,25,10,2,0,2
Digital,de.neemann.digital.draw.graphics.text.formatter,GraphicsFormatter.TextFragment,0,37,0,0,0,9,0,2,0,2
Digital,de.neemann.digital.draw.graphics.text.formatter,GraphicsFormatter.Fragment,0,35,0,0,0,13,0,5,0,5
Digital,de.neemann.digital.draw.graphics.text.formatter,LaTeXFormatter,24,296,9,55,9,66,9,34,0,5
Digital,de.neemann.digital.draw.graphics.text.formatter,GraphicsFormatter.FormatterException,4,0,0,0,2,0,1,0,1,0
Digital,de.neemann.digital.draw.graphics.text.formatter,GraphicsFormatter.SentenceFragment,0,108,0,8,0,24,0,9,0,5
Digital,de.neemann.digital.analyse,DetermineJKStateMachine.AsIterable,0,13,0,0,0,4,0,2,0,2
Digital,de.neemann.digital.analyse,SubstituteLibrary.SubstituteGeneric,13,95,1,7,1,18,1,6,0,3
Digital,de.neemann.digital.analyse,ModelAnalyserInfo,85,162,17,17,19,33,13,19,4,11
Digital,de.neemann.digital.analyse,SplitPinString.PinsArray,0,20,0,2,0,6,0,3,0,2
Digital,de.neemann.digital.analyse,TruthTableTableModel,262,0,22,0,59,0,30,0,19,0
Digital,de.neemann.digital.analyse,SubstituteLibrary,25,332,13,51,9,61,14,25,1,6
Digital,de.neemann.digital.analyse,MinimizerQuineMcCluskey,0,51,0,4,0,12,0,5,0,3
Digital,de.neemann.digital.analyse,ModelAnalyserInfo.Bus,0,15,0,0,0,6,0,3,0,3
Digital,de.neemann.digital.analyse,SubstituteLibrary.AllowSetAttributes,37,38,2,2,2,12,2,3,0,3
Digital,de.neemann.digital.analyse,ModelAnalyser,149,1177,26,92,21,203,25,56,1,21
Digital,de.neemann.digital.analyse,DetermineJKStateMachine.AsIterable.SingleItemIterator,5,24,1,3,2,8,2,4,1,3
Digital,de.neemann.digital.analyse,TruthTable,236,593,25,48,46,111,26,51,9,31
Digital,de.neemann.digital.analyse,SplitPinString,2,48,2,6,1,11,2,6,0,4
Digital,de.neemann.digital.analyse,TruthTable.Result,4,19,0,0,2,8,1,4,1,4
Digital,de.neemann.digital.analyse,BoolTableExpanded,4,108,0,8,1,23,1,9,1,5
Digital,de.neemann.digital.analyse,CycleDetector.Node,4,17,0,0,1,6,1,2,1,2
Digital,de.neemann.digital.analyse,DependencyAnalyser,14,170,1,19,1,37,1,15,0,6
Digital,de.neemann.digital.analyse,ModelAnalyser.new NodeWithoutDelay() {...},0,23,0,0,0,3,0,2,0,2
Digital,de.neemann.digital.analyse,ModelAnalyser.new BitSetter() {...},0,19,0,0,0,3,0,2,0,2
Digital,de.neemann.digital.analyse,ModelAnalyser.new BitSetter() {...},0,17,0,0,0,3,0,2,0,2
Digital,de.neemann.digital.analyse,ModelAnalyser.new NodeWithoutDelay() {...},0,33,0,0,0,5,0,2,0,2
Digital,de.neemann.digital.analyse,ModelAnalyser.new NodeWithoutDelay() {...},0,22,0,0,0,3,0,2,0,2
Digital,de.neemann.digital.analyse,TruthTableConverter,43,0,2,0,12,0,5,0,4,0
Digital,de.neemann.digital.analyse,SubstituteLibrary.SubstituteGenericHGSParser,6,61,0,2,2,14,0,3,0,2
Digital,de.neemann.digital.analyse,DetermineJKStateMachine,16,267,3,37,1,58,3,27,0,10
Digital,de.neemann.digital.analyse,CycleDetector,59,172,11,21,7,42,8,14,2,4
Digital,de.neemann.digital.analyse,TruthTable.DummyBitSetter,1,4,0,0,1,2,1,1,1,1
Digital,de.neemann.digital.analyse,MinimizerQuineMcCluskeyExam.ExpressionListenerEnsureMinimal,11,75,1,7,1,18,1,6,0,3
Digital,de.neemann.digital.analyse,SubstituteLibrary.Matcher,0,22,0,2,0,7,0,3,0,2
Digital,de.neemann.digital.analyse,CycleDetector.CycleException,0,7,0,0,0,2,0,1,0,1
Digital,de.neemann.digital.analyse,AnalyseException,4,4,0,0,2,2,1,1,1,1
Digital,de.neemann.digital.analyse,SubstituteLibrary.SubstituteMatching,2,41,1,3,1,10,1,4,0,3
